team,tournament,match,alliance,sandstorm_start_hatch,sandstorm_start_cargo,sandstorm_start_lvl_1,sandstorm_start_lvl_2,sandstorm_hab,sandstorm_rocket_cargo_1,sandstorm_rocket_cargo_2,sandstorm_rocket_cargo_3,sandstorm_total_rocket_cargo,sandstorm_rocket_hatch_1,sandstorm_rocket_hatch_2,sandstorm_rocket_hatch_3,sandstorm_total_rocket_hatch,sandstorm_cargoship_cargo,sandstorm_cargoship_hatch,teleop_rocket_cargo_1,teleop_rocket_cargo_2,teleop_rocket_cargo_3,teleop_total_rocket_cargo,teleop_rocket_hatch_1,teleop_rocket_hatch_2,teleop_rocket_hatch_3,teleop_total_rocket_hatch,teleop_cargoship_cargo,teleop_cargoship_hatch,teleop_climb_1,teleop_climb_2,teleop_climb_3,rating_cargo_accuracy,rating_hatch_accuracy,rating_speed,rating_defense,rating_stability,disabled,interfere,defense,comment_scout,comment_super,match_id,scout_id,Total Game Pieces,Hab Climb
5199,CAVE,43,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,1,0,0,1,2,0,2,1,0,3,0,1,1,2,2,0,FALSE,FALSE,TRUE,5,5,4,1,3,FALSE,FALSE,FALSE,the climb took longer than the timer said.,,43@CAVE:b[5199;4201;5510],0,7,12
5510,CAVE,43,b,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,,,43@CAVE:b[5199;4201;5510],2,1,6
4486,CAVE,43,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,5,1,FALSE,FALSE,FALSE,5,3,3,1,4,FALSE,FALSE,FALSE,Sexy cargoing,,43@CAVE:r[6934;7324;4486],2,8,0
6934,CAVE,43,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,FALSE,FALSE,FALSE,4,1,3,1,1,FALSE,FALSE,FALSE,Seems to only do cargo,,43@CAVE:r[6934;7324;4486],0,3,0
7324,CAVE,43,r,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,2,3,FALSE,FALSE,TRUE,Not aggressive on the defense; backed off too much,,43@CAVE:r[6934;7324;4486],1,0,3
115,CAVE,44,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,3,2,0,FALSE,TRUE,FALSE,4,4,4,2,4,FALSE,FALSE,FALSE,been defensed and alliance disabled robot got into the way the robot is hella sexy and it distracts me sometimes,,44@CAVE:b[5700;115;6764],1,6,6
5700,CAVE,44,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,FALSE,TRUE,FALSE,3,3,3,1,3,FALSE,FALSE,FALSE,The output for cargo is unsuccessful in manu instances; long time for cycling,,44@CAVE:b[5700;115;6764],0,2,6
6764,CAVE,44,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,TRUE,TRUE,TRUE,Robot didn't work and placed the rod accidentally; messed up the teammates aswell,,44@CAVE:b[5700;115;6764],2,0,0
294,CAVE,44,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,3,0,FALSE,FALSE,TRUE,4,3,4,1,4,FALSE,FALSE,FALSE,Put two cargos in the same cargoship box,,44@CAVE:r[294;6553;7327],0,5,12
6553,CAVE,44,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,3,3,FALSE,FALSE,TRUE,Couldn't stop the robot they were defending from scoring,,44@CAVE:r[294;6553;7327],1,0,3
7327,CAVE,44,r,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,TRUE,FALSE,FALSE,4,3,3,1,3,TRUE,FALSE,FALSE,Good at putting in cargo but got disabled in front of a cargo depot for a bit,,44@CAVE:r[294;6553;7327],2,4,3
3473,CAVE,45,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,TRUE,FALSE,FALSE,4,2,3,1,4,FALSE,FALSE,FALSE,cargo intake isnt always successful; cycle time is slow,,45@CAVE:b[3473;4711;5102],0,5,3
4711,CAVE,45,b,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,1,2,4,FALSE,FALSE,TRUE,unsuccessful defense stopped no one from scoring and is pushed easily away by the counter defenses been chased around by the hard robotics lol,,45@CAVE:b[3473;4711;5102],1,0,3
5102,CAVE,45,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,Didn't do anything all match after placing a hatch spent all match trying to put on another robot,,45@CAVE:b[3473;4711;5102],2,1,3
3512,CAVE,46,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,3,5,5,5,FALSE,FALSE,TRUE,they are fast and are good at defending.,,46@CAVE:b[5477;3512;5137],1,0,0
5137,CAVE,46,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,FALSE,TRUE,FALSE,3,2,2,1,2,FALSE,FALSE,FALSE,Was kind of lost for a long time and didn't play efficiently,,46@CAVE:b[5477;3512;5137],2,3,6
5477,CAVE,46,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,4,1,3,1,4,FALSE,FALSE,FALSE,Cycle time is decent; Able to out take cargo consistently,,46@CAVE:b[5477;3512;5137],0,4,3
3328,CAVE,46,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,4,2,3,1,3,FALSE,FALSE,FALSE,Failed to place label during sandstormSlow cycle timesSketch intake for hatch panels Robot was unsure of where to go; looked lost,,46@CAVE:r[3328;5857;4414],0,1,0
4414,CAVE,46,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,3,2,0,FALSE,FALSE,TRUE,5,5,5,1,5,FALSE,FALSE,FALSE,Sexy,,46@CAVE:r[3328;5857;4414],2,5,12
5857,CAVE,46,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,2,2,1,2,TRUE,FALSE,FALSE,Very useless. Tried to stop opp alliance from defending,,46@CAVE:r[3328;5857;4414],1,0,0
3303,CAVE,47,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,FALSE,TRUE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,,,47@CAVE:b[3925;5136;3303],2,2,6
3925,CAVE,47,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,TRUE,FALSE,FALSE,4,3,3,1,3,FALSE,FALSE,FALSE,long arm to counter defense; can shoot cargo from different angles. can ground intake hatches,,47@CAVE:b[3925;5136;3303],0,4,3
5136,CAVE,47,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,FALSE,FALSE,FALSE,2,1,3,1,4,FALSE,FALSE,FALSE,hatch attachment doesn't work work very well,,47@CAVE:b[3925;5136;3303],1,3,0
2486,CAVE,47,r,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,FALSE,FALSE,4,1,2,1,2,TRUE,FALSE,FALSE,Disabled and poor driving. (It maybe because it ran out if battery or something ),,47@CAVE:r[7887;2543;2486],2,2,0
2543,CAVE,47,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3,0,FALSE,FALSE,TRUE,5,4,4,1,5,FALSE,FALSE,FALSE,,,47@CAVE:r[7887;2543;2486],1,5,12
7887,CAVE,47,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,4,4,4,FALSE,FALSE,TRUE,Did pin; but not efficient enoughClimbed to level 1 Not rough in defense,,47@CAVE:r[7887;2543;2486],0,0,0
3863,CAVE,48,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,4,0,0,FALSE,FALSE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,almost finished a rocket with the help of another bot,,48@CAVE:b[5818;580;3863],2,6,0
580,CAVE,48,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,1,1,3,4,2,FALSE,FALSE,FALSE,very inconsistent with the hatches.j do t think they were going to have an attatchment for the cargo,,48@CAVE:b[5818;580;3863],1,1,3
5818,CAVE,48,b,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,2,1,0,3,1,0,0,1,0,0,FALSE,FALSE,TRUE,3,4,3,1,3,FALSE,TRUE,FALSE,inefficient level two cargo. efficient intake,,48@CAVE:b[5818;580;3863],0,4,12
114,CAVE,48,r,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,1,2,0,1,2,2,5,2,2,2,6,2,0,TRUE,FALSE,FALSE,5,5,5,1,5,FALSE,FALSE,FALSE,Really good this match!!!,,48@CAVE:r[7650;6560;114],2,13,3
4470,CAVE,48,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,2,2,2,FALSE,FALSE,TRUE,Played defense only and was pretty bad at it,,48@CAVE:r[599;7326;4470],2,0,3
599,CAVE,48,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,FALSE,TRUE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,Smooth drivingDecent cycle timesSwitched between cargo and rocket a lot,,48@CAVE:r[599;7326;4470],0,3,6
6560,CAVE,48,r,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,FALSE,FALSE,TRUE,4,1,4,1,4,FALSE,FALSE,FALSE,Almost fell during third level climb.,,48@CAVE:r[7650;6560;114],1,4,12
7326,CAVE,48,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,1,2,FALSE,FALSE,FALSE,Seemed very confused; kept circling around.tried to stop opp alliance from defending.,,48@CAVE:r[599;7326;4470],1,0,3
7650,CAVE,48,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,2,2,2,1,3,FALSE,FALSE,FALSE,Had a basket for cargo; but cargo often fell out; went to Hab at thirty seconds,,48@CAVE:r[7650;6560;114],0,1,6
5107,CAVE,49,b,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,TRUE,FALSE,FALSE,1,2,1,1,2,FALSE,FALSE,FALSE,robot is wobbly; outtake for hatch is inefficient. im pretty sure there is no cargo intake/outtake.,,49@CAVE:b[5107;6398;5869],0,2,3
5869,CAVE,49,b,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,TRUE,FALSE,FALSE,they crossed the hab line and just stayed there; the other team pushed them onto the first level,,49@CAVE:b[5107;6398;5869],2,0,0
6398,CAVE,49,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,TRUE,FALSE,FALSE,1,1,3,1,4,FALSE,FALSE,FALSE,they didnt do much,,49@CAVE:b[5107;6398;5869],1,2,3
1138,CAVE,49,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,4,1,1,1,TRUE,FALSE,FALSE,Became disabled as soon as sandstorm ended,,49@CAVE:r[1138;5678;7323],0,0,0
5678,CAVE,49,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,TRUE,FALSE,FALSE,5,1,4,1,4,FALSE,FALSE,FALSE,Removed a hatch from its own cargo ship by mistake.,,49@CAVE:r[1138;5678;7323],1,4,3
7323,CAVE,49,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,1,4,4,1,1,FALSE,FALSE,FALSE,Cycle time is slow; strategy inconsistent,,49@CAVE:r[1138;5678;7323],2,1,3
3925,CAVE,50,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,TRUE,FALSE,FALSE,4,3,4,1,3,FALSE,FALSE,FALSE,has a hatch ground intake; can score cargo on cargo ship fron different angles,,50@CAVE:b[3925;6934;5700],0,4,3
5700,CAVE,50,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,FALSE,FALSE,FALSE,2,2,2,1,3,FALSE,FALSE,FALSE,,,50@CAVE:b[3925;6934;5700],2,3,0
6934,CAVE,50,b,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,3,4,4,FALSE,FALSE,TRUE,Pinning and bumping into opponent when trying to out take a cargo or hatch; pinned well; didn't get many penalties,,50@CAVE:b[3925;6934;5700],1,0,0
3512,CAVE,50,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,3,4,4,3,FALSE,FALSE,TRUE,Blocked defender to shield 4414 for the match,,50@CAVE:r[4414;4711;3512],2,0,3
4414,CAVE,50,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,2,5,0,0,TRUE,FALSE,FALSE,3,4,3,1,4,FALSE,FALSE,FALSE,Hatch placement is fast and they go from top to bottom,,50@CAVE:r[4414;4711;3512],0,9,3
4711,CAVE,50,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,1,3,FALSE,FALSE,TRUE,Did not do anything for most of the game; barely moved. Played very bad defense.,,50@CAVE:r[4414;4711;3512],1,0,3
5137,CAVE,51,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,2,4,3,2,3,FALSE,FALSE,FALSE,,,51@CAVE:b[5857;6560;5137],2,2,3
5857,CAVE,51,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,TRUE,FALSE,FALSE,2,2,3,1,2,FALSE,FALSE,FALSE,Arm was stuck; but they didnt switch to defense. when there intake was working; they tried to put a cargo in a box with a cargo already in it.,,51@CAVE:b[5857;6560;5137],0,2,3
6560,CAVE,51,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,FALSE,TRUE,4,3,3,1,3,FALSE,FALSE,FALSE,very slow for cycle time; intake for both cargo and hatches is slow,,51@CAVE:b[5857;6560;5137],1,3,12
115,CAVE,51,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,2,1,FALSE,TRUE,FALSE,4,3,4,1,4,FALSE,FALSE,FALSE,One hatch panel was placed incorrectly so when we put in a cargo they both fell out. Also the sandstorm hatch did not work,,51@CAVE:r[5136;6553;115],2,9,6
5136,CAVE,51,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,FALSE,TRUE,FALSE,4,3,3,1,4,FALSE,FALSE,FALSE,,,51@CAVE:r[5136;6553;115],0,5,6
6553,CAVE,51,r,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,5,5,5,FALSE,FALSE,TRUE,Very good at blocking others from scoring.,,51@CAVE:r[5136;6553;115],1,0,0
5510,CAVE,52,b,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,TRUE,FALSE,FALSE,1,3,4,1,3,FALSE,FALSE,FALSE,Can only intake and out take hatch panels; but cannot intake or out take the cargo. Slow cycle time.,,52@CAVE:b[6398;5510;5818],1,3,3
5818,CAVE,52,b,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,2,0,1,FALSE,FALSE,TRUE,4,3,3,1,3,FALSE,FALSE,FALSE,Not very consistent or fast; okay team,,52@CAVE:b[6398;5510;5818],2,5,12
6398,CAVE,52,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,3,3,2,1,FALSE,FALSE,TRUE,too light for defense. cargo outtake veey inefficient. slow cycle,,52@CAVE:b[6398;5510;5818],0,0,3
3328,CAVE,52,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,FALSE,FALSE,5,1,3,1,4,FALSE,FALSE,FALSE,Took a while to intake the cargo; and did not move very fast.,,52@CAVE:r[5102;3328;580],1,2,0
5102,CAVE,52,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,1,3,3,2,3,FALSE,FALSE,FALSE,Tried playing defense but didn't do anything,,52@CAVE:r[5102;3328;580],0,1,3
580,CAVE,52,r,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,TRUE,FALSE,FALSE,1,3,2,1,2,FALSE,FALSE,FALSE,Drove aimlessly for most of the match,,52@CAVE:r[5102;3328;580],2,3,3
1138,CAVE,53,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,TRUE,FALSE,FALSE,3,2,3,1,2,FALSE,FALSE,FALSE,no limelight / camera or autonomous code for teleop. light,,53@CAVE:b[1138;7650;2486],0,3,3
2486,CAVE,53,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,TRUE,FALSE,FALSE,4,1,4,1,3,FALSE,FALSE,FALSE,Okay cycle time; only did cargo so would not work as well with us as our hatch placement is not the best,,53@CAVE:b[1138;7650;2486],2,4,3
7650,CAVE,53,b,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,1,2,2,1,1,FALSE,FALSE,FALSE,driver was really bad; kept placing hatch half on the cargoship,,53@CAVE:b[1138;7650;2486],1,1,6
3473,CAVE,53,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,TRUE,FALSE,FALSE,5,3,5,1,5,FALSE,FALSE,FALSE,Very fast cycle time and great cargo accuracy. Decent hatch accuracy.,,53@CAVE:r[5107;3473;7324],1,5,3
5107,CAVE,53,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,TRUE,FALSE,FALSE,3,4,3,1,3,FALSE,FALSE,FALSE,,,53@CAVE:r[5107;3473;7324],0,4,3
7324,CAVE,53,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,4,4,FALSE,FALSE,TRUE,Defense was pretty good; don't thjnk there were any fouls,,53@CAVE:r[5107;3473;7324],2,0,3
114,CAVE,54,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,1,3,2,2,TRUE,FALSE,FALSE,4,4,4,1,4,FALSE,FALSE,FALSE,They mostly went for the rocket but they could not compete it,,54@CAVE:b[599;3303;114],2,9,3
3303,CAVE,54,b,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,1,1,1,3,1,FALSE,FALSE,TRUE,good at pinsdoesn't amisleslly wander aroundcame back at 30 sec2nd level climb took a while but was solid,,54@CAVE:b[599;3303;114],1,0,6
599,CAVE,54,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,2,FALSE,TRUE,FALSE,5,4,3,1,3,FALSE,FALSE,FALSE,fast cycle time.,,54@CAVE:b[599;3303;114],0,6,6
5199,CAVE,54,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,2,4,1,FALSE,FALSE,TRUE,5,5,5,1,5,FALSE,FALSE,FALSE,Extremely fast cycle time.,,54@CAVE:r[7323;5199;7326],1,8,12
7323,CAVE,54,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,FALSE,FALSE,FALSE,2,3,3,1,4,FALSE,FALSE,FALSE,,,54@CAVE:r[7323;5199;7326],0,2,0
7326,CAVE,54,r,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,3,2,3,FALSE,FALSE,TRUE,Center of gravity too night for defense can't go too fast wobbling too much very inefficient,,54@CAVE:r[7323;5199;7326],2,0,3
5477,CAVE,55,b,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,TRUE,FALSE,FALSE,4,1,3,1,2,FALSE,FALSE,FALSE,turtle bot improved. swerve bot; but wheels dont lock.,,55@CAVE:b[5477;6764;7887],0,4,3
6764,CAVE,55,b,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,TRUE,FALSE,FALSE,literally did absolutely nothing,,55@CAVE:b[5477;6764;7887],1,0,0
7887,CAVE,55,b,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,4,1,FALSE,FALSE,TRUE,They played defense quite well because they got close and they were irritating stopping them from the rocket. However they got one to two fouls,,55@CAVE:b[5477;6764;7887],2,0,0
294,CAVE,55,r,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,2,0,0,FALSE,FALSE,TRUE,4,4,3,1,3,FALSE,FALSE,FALSE,Hatch not tightly held during cycles driver tend to turn while in lv3mode making the robot almost tipped over driver good reaction and saving tho,,55@CAVE:r[3863;5678;294],2,4,12
3863,CAVE,55,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,TRUE,FALSE,FALSE,4,4,4,3,5,FALSE,FALSE,TRUE,Got a penalty for pinningPlayed defense some of the time Had slow cycle timesSmooth driving,,55@CAVE:r[3863;5678;294],0,2,3
5678,CAVE,55,r,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,FALSE,TRUE,FALSE,2,3,3,1,4,FALSE,FALSE,FALSE,,,55@CAVE:r[3863;5678;294],1,3,6
2543,CAVE,56,b,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,FALSE,FALSE,TRUE,4,1,4,1,4,FALSE,FALSE,FALSE,They were a cargo not but they got 1 foul,,56@CAVE:b[5869;7327;2543],2,5,12
5869,CAVE,56,b,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,4,2,3,FALSE,FALSE,TRUE,knocked down enemy alliances hatxh. did not defend well. i bekieve both intakes are broken.,,56@CAVE:b[5869;7327;2543],0,0,0
7327,CAVE,56,b,FALSE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,sucks like hrushi,,56@CAVE:b[5869;7327;2543],1,0,0
4201,CAVE,56,r,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,1,FALSE,FALSE,FALSE,4,4,3,1,4,FALSE,FALSE,FALSE,Better at cargo than hatch.,,56@CAVE:r[4486;4201;4470],1,5,0
4470,CAVE,56,r,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,FALSE,FALSE,4,2,3,1,4,FALSE,FALSE,FALSE,Intake bad elevator not fast intake of cargo is ok intake of cargo rely on walls and intake of hatch often unsuccessful,,56@CAVE:r[4486;4201;4470],2,3,0
